,name,resource,category,license,homepage,description,projectrank,show,labels,github_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,github_release_downloads,maven_id,maven_url,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,gitlab_id,gitlab_url,ignore,docs_url
165,DimeNet,,ml-iap,https://github.com/gasteigerjo/dimenet/blob/master/LICENSE.md,https://github.com/gasteigerjo/dimenet,"DimeNet and DimeNet++ models, as proposed in Directional Message Passing for Molecular Graphs (ICLR 2020) and Fast and..",9,True,,gasteigerjo/dimenet,https://github.com/gasteigerjo/dimenet,2020-02-14 12:40:15,2023-10-03 09:57:19.000,2023-10-03 09:57:19,103.0,,57.0,4.0,,1.0,29.0,259.0,,,,2.0,,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,
166,Allegro,,ml-iap,MIT,https://github.com/mir-group/allegro,Allegro is an open-source code for building highly scalable and accurate equivariant deep learning interatomic..,9,True,,mir-group/allegro,https://github.com/mir-group/allegro,2022-02-06 23:50:40,2023-05-08 21:16:45.000,2023-05-08 21:16:45,38.0,,38.0,18.0,2.0,11.0,13.0,251.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
167,SchNet,,ml-iap,MIT,https://github.com/atomistic-machine-learning/SchNet,SchNet - a deep learning architecture for quantum chemistry.,9,False,,atomistic-machine-learning/SchNet,https://github.com/atomistic-machine-learning/SchNet,2017-10-03 11:52:20,2018-09-04 08:42:35.000,2018-09-04 08:42:34,53.0,,59.0,16.0,,1.0,2.0,195.0,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
168,QDF for molecule,,ml-esm,MIT,https://github.com/masashitsubaki/QuantumDeepField_molecule,"Quantum deep field: data-driven wave function, electron density generation, and energy prediction and extrapolation..",9,False,,masashitsubaki/QuantumDeepField_molecule,https://github.com/masashitsubaki/QuantumDeepField_molecule,2020-11-11 01:06:09,2021-02-20 03:46:18.000,2021-02-20 03:46:09,20.0,,37.0,4.0,,,3.0,178.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
169,GemNet,,ml-iap,https://github.com/TUM-DAML/gemnet_pytorch/blob/master/LICENSE,https://github.com/TUM-DAML/gemnet_pytorch,"GemNet model in PyTorch, as proposed in GemNet: Universal Directional Graph Neural Networks for Molecules (NeurIPS..",9,True,,TUM-DAML/gemnet_pytorch,https://github.com/TUM-DAML/gemnet_pytorch,2021-10-11 07:30:36,2023-04-26 14:20:12.000,2023-04-26 14:20:12,36.0,,25.0,4.0,1.0,,14.0,161.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
170,MolSkill,,language-models,MIT,https://github.com/microsoft/molskill,Extracting medicinal chemistry intuition via preference machine learning.,9,True,"['drug-discovery', 'recommender']",microsoft/molskill,https://github.com/microsoft/molskill,2023-01-12 13:48:31,2023-10-31 17:03:36.000,2023-10-31 17:03:36,81.0,1.0,7.0,8.0,8.0,2.0,3.0,94.0,2023-08-04 12:22:15,1.2b,5.0,4.0,,msr-ai4science/molskill,,,,,14.0,https://anaconda.org/msr-ai4science/molskill,2023-06-18 17:27:43.196,156.0,3.0,,,,,,,,,,,,,,,,,
171,PROPhet,,ml-dft,GPL-3.0,https://github.com/biklooost/PROPhet,PROPhet is a code to integrate machine learning techniques with first-principles quantum chemistry approaches.,9,False,"['ml-iap', 'md', 'single-paper', 'lang-cpp']",biklooost/PROPhet,https://github.com/biklooost/PROPhet,2016-09-16 16:21:06,2018-04-19 02:09:46.000,2018-04-19 02:00:46,120.0,,26.0,14.0,6.0,8.0,7.0,62.0,2018-04-15 16:55:15,1.2,3.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
172,ACE.jl,,ml-iap,https://github.com/ACEsuit/ACE.jl/blob/main/license/mit.md,https://github.com/ACEsuit/ACE.jl,Parameterisation of Equivariant Properties of Particle Systems.,9,True,['lang-julia'],ACEsuit/ACE.jl,https://github.com/ACEsuit/ACE.jl,2019-11-30 16:22:51,2023-06-09 21:31:30.000,2023-06-09 21:29:10,912.0,,15.0,8.0,65.0,24.0,58.0,61.0,,,,12.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
173,GATGNN: Global Attention Graph Neural Network,,rep-learn,MIT,https://github.com/superlouis/GATGNN,Pytorch Repository for our work: Graph convolutional neural networks with global attention for improved materials..,9,False,,superlouis/GATGNN,https://github.com/superlouis/GATGNN,2020-06-21 03:27:36,2022-10-03 21:57:33.000,2022-10-03 21:57:33,99.0,,18.0,8.0,,3.0,3.0,61.0,2021-04-05 06:49:29,0.2,2.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
174,lie-nn,,math,MIT,https://github.com/lie-nn/lie-nn,Tools for building equivariant polynomials on reductive Lie groups.,9,True,['rep-learn'],lie-nn/lie-nn,https://github.com/lie-nn/lie-nn,2022-04-01 18:02:49,2023-06-29 19:38:34.000,2023-06-20 22:30:53,249.0,,1.0,8.0,3.0,,,23.0,2023-06-20 22:31:12,0.0.0,1.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
175,iam-notebooks,,educational,Apache-2.0,https://github.com/ceriottm/iam-notebooks,Jupyter notebooks for the lectures of the Introduction to Atomistic Modeling.,9,True,,ceriottm/iam-notebooks,https://github.com/ceriottm/iam-notebooks,2020-11-23 21:27:41,2023-08-07 23:02:34.000,2023-08-07 23:02:34,228.0,,4.0,4.0,7.0,3.0,,22.0,,,,6.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
176,wfl,,ml-iap,,https://github.com/libAtoms/workflow,Workflow is a Python toolkit for building interatomic potential creation and atomistic simulation workflows.,9,True,"['workflows', 'htc']",libAtoms/workflow,https://github.com/libAtoms/workflow,2021-11-04 17:03:34,2024-01-11 01:16:38.000,2024-01-11 01:14:39,960.0,27.0,15.0,10.0,146.0,63.0,71.0,20.0,,,,14.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
177,ACE1.jl,,ml-iap,https://github.com/ACEsuit/ACE1.jl/blob/main/ASL.md,https://acesuit.github.io/,Atomic Cluster Expansion for Modelling Invariant Atomic Properties.,9,True,['lang-julia'],ACEsuit/ACE1.jl,https://github.com/ACEsuit/ACE1.jl,2022-01-14 19:52:49,2023-11-13 19:43:52.000,2023-11-13 19:43:52,551.0,3.0,4.0,5.0,28.0,22.0,24.0,19.0,,,,7.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
178,TurboGAP,,ml-iap,https://github.com/mcaroba/turbogap/blob/master/LICENSE.md,https://github.com/mcaroba/turbogap,The TurboGAP code.,9,True,['lang-fortran'],mcaroba/turbogap,https://github.com/mcaroba/turbogap,2021-05-02 09:19:05,2024-01-08 16:51:12.000,2023-12-14 11:12:03,238.0,18.0,8.0,7.0,6.0,4.0,3.0,14.0,,,,8.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
179,OPTIMADE Tutorial Exercises,,educational,MIT,https://github.com/Materials-Consortia/optimade-tutorial-exercises,Tutorial exercises for the OPTIMADE API.,9,True,['datasets'],Materials-Consortia/optimade-tutorial-exercises,https://github.com/Materials-Consortia/optimade-tutorial-exercises,2021-08-25 17:33:15,2023-09-27 08:32:31.000,2023-09-27 08:32:30,49.0,,7.0,12.0,15.0,,3.0,11.0,2023-06-12 07:47:14,2.0.1,5.0,6.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
180,Materials Data Facility (MDF),,datasets,Apache-2.0,https://www.materialsdatafacility.org,"A simple way to publish, discover, and access materials datasets. Publication of very large datasets supported (e.g.,..",9,True,,materials-data-facility/connect_client,https://github.com/materials-data-facility/connect_client,2018-09-12 20:49:58,2023-12-21 20:42:40.000,2023-04-19 19:55:38,134.0,,1.0,4.0,33.0,,6.0,10.0,2023-04-19 19:57:06,0.4.1,20.0,6.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
181,Awesome Materials Informatics,,community,https://github.com/tilde-lab/awesome-materials-informatics#license,https://github.com/tilde-lab/awesome-materials-informatics,Curated list of known efforts in materials informatics = modern materials science.,8,True,,tilde-lab/awesome-materials-informatics,https://github.com/tilde-lab/awesome-materials-informatics,2018-02-15 15:14:16,2023-10-30 16:02:26.000,2023-10-30 16:02:26,134.0,2.0,73.0,15.0,54.0,,8.0,315.0,2023-03-02 19:56:59,2023.03.02,1.0,19.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
182,RDKit Tutorials,,educational,https://github.com/rdkit/rdkit-tutorials/blob/master/LICENSE,https://github.com/rdkit/rdkit-tutorials,Tutorials to learn how to work with the RDKit.,8,True,,rdkit/rdkit-tutorials,https://github.com/rdkit/rdkit-tutorials,2016-10-07 03:34:01,2023-03-19 13:36:55.000,2023-03-19 13:36:55,68.0,,69.0,16.0,7.0,3.0,1.0,223.0,,,,5.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
183,Equiformer,,rep-learn,MIT,https://github.com/atomicarchitects/equiformer,[ICLR23 Spotlight] Equiformer: Equivariant Graph Attention Transformer for 3D Atomistic Graphs.,8,True,['transformer'],atomicarchitects/equiformer,https://github.com/atomicarchitects/equiformer,2023-02-28 00:21:30,2023-06-21 08:04:30.000,2023-06-21 08:03:53,3.0,,30.0,5.0,1.0,5.0,7.0,154.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
184,MoLFormers UI,,community,Apache-2.0,https://molformer.res.ibm.com/,A family of foundation models trained on chemicals.,8,True,"['transformer', 'language-models', 'pre-trained', 'drug-discovery']",IBM/molformer,https://github.com/IBM/molformer,2022-11-07 18:48:17,2023-10-16 16:34:25.000,2023-10-16 16:33:13,7.0,1.0,29.0,9.0,3.0,6.0,9.0,152.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
185,MoLFormer,,language-models,Apache-2.0,https://github.com/IBM/molformer,Repository for MolFormer.,8,True,"['transformer', 'pre-trained', 'drug-discovery']",IBM/molformer,https://github.com/IBM/molformer,2022-11-07 18:48:17,2023-10-16 16:34:25.000,2023-10-16 16:33:13,7.0,1.0,29.0,9.0,3.0,6.0,9.0,152.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
186,G-SchNet,,generative,MIT,https://github.com/atomistic-machine-learning/G-SchNet,G-SchNet - a generative model for 3d molecular structures.,8,True,,atomistic-machine-learning/G-SchNet,https://github.com/atomistic-machine-learning/G-SchNet,2019-10-21 13:48:59,2023-03-24 12:05:41.000,2023-03-24 12:05:41,64.0,,23.0,6.0,,,10.0,125.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
187,ANI-1 Dataset,,datasets,MIT,https://github.com/isayev/ANI1_dataset,A data set of 20 million calculated off-equilibrium conformations for organic molecules.,8,False,,isayev/ANI1_dataset,https://github.com/isayev/ANI1_dataset,2017-08-07 20:08:46,2022-08-08 15:56:17.000,2022-08-08 15:56:17,25.0,,19.0,12.0,2.0,6.0,3.0,92.0,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
188,MoleculeNet Leaderboard,,datasets,MIT,https://github.com/deepchem/moleculenet,,8,False,['benchmarking'],deepchem/moleculenet,https://github.com/deepchem/moleculenet,2020-02-24 18:14:05,2021-04-29 19:51:06.000,2021-04-29 19:51:06,78.0,,19.0,5.0,15.0,23.0,5.0,78.0,,,,6.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
189,tinker-hp,,ml-iap,https://github.com/TinkerTools/tinker-hp/blob/master/license-Tinker.pdf,https://github.com/TinkerTools/tinker-hp,Tinker-HP: High-Performance Massively Parallel Evolution of Tinker on CPUs & GPUs.,8,True,,TinkerTools/tinker-hp,https://github.com/TinkerTools/tinker-hp,2018-06-12 12:15:51,2024-01-05 10:47:17.000,2024-01-05 10:45:56,529.0,2.0,17.0,13.0,2.0,3.0,15.0,70.0,2019-11-24 16:21:50,published-version-V1,1.0,10.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
190,cG-SchNet,,generative,MIT,https://github.com/atomistic-machine-learning/cG-SchNet,cG-SchNet - a conditional generative neural network for 3d molecular structures.,8,True,,atomistic-machine-learning/cG-SchNet,https://github.com/atomistic-machine-learning/cG-SchNet,2021-12-02 15:35:18,2023-03-24 12:09:56.000,2023-03-24 12:09:56,28.0,,14.0,4.0,,,3.0,43.0,2022-02-21 13:36:41,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
191,Sketchmap,,unsupervised,GPL-3.0,https://github.com/lab-cosmo/sketchmap,Suite of programs to perform non-linear dimensionality reduction -- sketch-map in particular.,8,True,['lang-cpp'],lab-cosmo/sketchmap,https://github.com/lab-cosmo/sketchmap,2014-05-20 09:33:32,2023-05-24 22:56:06.000,2023-05-24 22:47:50,64.0,,10.0,29.0,1.0,3.0,5.0,42.0,,,,8.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
192,DeeperGATGNN,,rep-learn,MIT,https://github.com/usccolumbia/deeperGATGNN,Scalable graph neural networks for materials property prediction.,8,True,,usccolumbia/deeperGATGNN,https://github.com/usccolumbia/deeperGATGNN,2021-09-29 17:31:02,2023-04-19 18:59:51.000,2023-04-19 18:59:31,24.0,,7.0,3.0,1.0,,7.0,37.0,2022-03-08 02:14:28,1.0,1.0,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
193,SNAP,,ml-iap,BSD-3-Clause,https://github.com/materialsvirtuallab/snap,Repository for spectral neighbor analysis potential (SNAP) model development.,8,False,,materialsvirtuallab/snap,https://github.com/materialsvirtuallab/snap,2017-06-26 21:56:00,2020-06-30 05:20:37.000,2020-06-30 05:20:37,38.0,,16.0,10.0,1.0,1.0,3.0,33.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
194,Atomistic Adversarial Attacks,,ml-iap,MIT,https://github.com/learningmatter-mit/Atomistic-Adversarial-Attacks,Code for performing adversarial attacks on atomistic systems using NN potentials.,8,False,['probabilistic'],learningmatter-mit/Atomistic-Adversarial-Attacks,https://github.com/learningmatter-mit/Atomistic-Adversarial-Attacks,2021-03-28 17:39:52,2022-10-03 16:19:31.000,2022-10-03 16:19:29,33.0,,6.0,5.0,1.0,,1.0,25.0,2021-07-19 18:09:36,1.0.1,1.0,6.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
195,FAENet,,rep-learn,MIT,https://github.com/vict0rsch/faenet,,8,False,,vict0rsch/faenet,https://github.com/vict0rsch/faenet,2023-02-10 22:10:27,2023-10-12 08:46:26.000,2023-10-12 08:46:22,125.0,,2.0,3.0,5.0,,,24.0,2023-09-12 04:00:49,0.1.2,1.0,3.0,faenet,,,,https://pypi.org/project/faenet,12.0,12.0,,,,3.0,,,,,,,,,,,,,,,,,
196,GElib,,math,MPL-2.0,https://github.com/risi-kondor/GElib,C++/CUDA library for SO(3) equivariant operations.,8,True,['lang-cpp'],risi-kondor/GElib,https://github.com/risi-kondor/GElib,2021-08-24 20:56:40,2023-12-16 00:17:03.000,2023-10-25 18:07:13,597.0,1.0,3.0,3.0,2.0,2.0,3.0,16.0,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,-2.0,,,,,,,,
197,UVVisML,,rep-learn,MIT,https://github.com/learningmatter-mit/uvvisml,Predict optical properties of molecules with machine learning.,8,True,"['optical-properties', 'single-paper', 'probabilistic']",learningmatter-mit/uvvisml,https://github.com/learningmatter-mit/uvvisml,2021-10-13 05:58:48,2023-05-26 22:35:14.000,2023-05-26 22:35:14,17.0,,5.0,4.0,1.0,,,14.0,2022-02-06 18:14:14,0.0.2,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
198,BenchML,,rep-eng,Apache-2.0,https://github.com/capoe/benchml,ML benchmarking and pipeling framework.,8,True,['benchmarking'],capoe/benchml,https://github.com/capoe/benchml,2020-04-28 13:26:29,2023-05-24 15:13:06.000,2023-05-24 15:04:57,341.0,,4.0,5.0,7.0,3.0,10.0,14.0,,,,9.0,benchml,,,,https://pypi.org/project/benchml,20.0,20.0,,,,3.0,,,,,,,,,,,,,,,,,
199,bVAE-IM,,generative,MIT,https://github.com/tsudalab/bVAE-IM,Implementation of Chemical Design with GPU-based Ising Machine.,8,True,"['qml', 'single-paper']",tsudalab/bVAE-IM,https://github.com/tsudalab/bVAE-IM,2023-03-01 08:26:56,2023-07-11 04:39:24.000,2023-07-11 04:39:24,39.0,,3.0,8.0,,,,10.0,2023-03-01 14:26:13,1.0.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
200,optimade.science,,community,MIT,https://optimade.science,A sky-scanner Optimade browser-only GUI.,8,True,['datasets'],tilde-lab/optimade.science,https://github.com/tilde-lab/optimade.science,2019-06-08 14:10:54,2023-07-06 15:16:58.000,2023-07-06 15:16:58,243.0,,2.0,4.0,32.0,7.0,18.0,8.0,2023-03-02 20:13:25,2.0.0,1.0,8.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
201,T-e3nn,,rep-learn,MIT,https://github.com/Hongyu-yu/T-e3nn,Time-reversal Euclidean neural networks based on e3nn.,8,True,['magnetism'],Hongyu-yu/T-e3nn,https://github.com/Hongyu-yu/T-e3nn,2022-11-21 14:49:45,2023-02-21 16:36:26.000,2023-02-21 16:36:25,2145.0,,,2.0,,,,7.0,,,,26.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
202,GEOM,,datasets,,https://github.com/learningmatter-mit/geom,GEOM: Energy-annotated molecular conformations.,7,False,['drug-discovery'],learningmatter-mit/geom,https://github.com/learningmatter-mit/geom,2020-06-03 17:58:37,2022-04-24 18:57:39.000,2022-04-24 18:57:39,95.0,,21.0,9.0,,1.0,10.0,161.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
203,BestPractices,,educational,MIT,https://github.com/anthony-wang/BestPractices,Things that you should (and should not) do in your Materials Informatics research.,7,True,,anthony-wang/BestPractices,https://github.com/anthony-wang/BestPractices,2020-05-05 19:41:25,2023-11-17 02:58:25.000,2023-11-17 02:58:25,17.0,2.0,66.0,8.0,8.0,5.0,2.0,146.0,,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
204,A Highly Opinionated List of Open-Source Materials Informatics Resources,,community,MIT,https://github.com/ncfrey/resources,A Highly Opinionated List of Open Source Materials Informatics Resources.,7,False,,ncfrey/resources,https://github.com/ncfrey/resources,2020-11-17 23:47:07,2022-02-18 13:37:51.000,2022-02-18 13:37:51,8.0,,19.0,9.0,,,,100.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
205,PhysNet,,ml-iap,MIT,https://github.com/MMunibas/PhysNet,Code for training PhysNet models.,7,False,['electrostatics'],MMunibas/PhysNet,https://github.com/MMunibas/PhysNet,2019-03-28 09:05:22,2022-10-16 17:45:42.000,2020-12-07 11:09:20,4.0,,27.0,9.0,1.0,5.0,,85.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
206,AIMNet,,ml-iap,MIT,https://github.com/aiqm/aimnet,Atoms In Molecules Neural Network Potential.,7,False,['single-paper'],aiqm/aimnet,https://github.com/aiqm/aimnet,2018-09-26 17:28:37,2019-11-21 23:49:01.000,2019-11-21 23:49:00,7.0,,20.0,10.0,2.0,4.0,,79.0,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
207,DTNN,,rep-learn,MIT,https://github.com/atomistic-machine-learning/dtnn,Deep Tensor Neural Network.,7,False,,atomistic-machine-learning/dtnn,https://github.com/atomistic-machine-learning/dtnn,2017-03-10 14:40:05,2017-07-11 08:26:15.000,2017-07-11 08:25:39,9.0,,30.0,15.0,,,3.0,76.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
208,JAXChem,,general-tool,MIT,https://github.com/deepchem/jaxchem,JAXChem is a JAX-based deep learning library for complex and versatile chemical modeling.,7,False,,deepchem/jaxchem,https://github.com/deepchem/jaxchem,2020-05-11 18:54:41,2020-07-15 05:02:21.000,2020-07-15 04:55:41,96.0,,9.0,7.0,13.0,1.0,1.0,74.0,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
209,Cormorant,,rep-learn,https://github.com/risilab/cormorant/blob/master/LICENSE,https://github.com/risilab/cormorant,Codebase for Cormorant Neural Networks.,7,False,,risilab/cormorant,https://github.com/risilab/cormorant,2019-10-27 18:22:07,2022-05-11 12:49:05.000,2020-03-11 15:25:51,160.0,,10.0,6.0,1.0,3.0,,57.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
210,graphite,,rep-learn,MIT,https://github.com/LLNL/graphite,A repository for implementing graph network models based on atomic structures.,7,True,,llnl/graphite,https://github.com/LLNL/graphite,2022-06-27 19:15:27,2023-12-12 10:42:03.000,2023-12-12 10:41:38,25.0,2.0,8.0,5.0,4.0,2.0,1.0,37.0,,,,2.0,,,9.0,9.0,,,,,,,3.0,,,,,,,,,,,,,,,,,
211,uncertainty_benchmarking,,general-tool,,https://github.com/ulissigroup/uncertainty_benchmarking,Various code/notebooks to benchmark different ways we could estimate uncertainty in ML predictions.,7,False,"['benchmarking', 'probabilistic']",ulissigroup/uncertainty_benchmarking,https://github.com/ulissigroup/uncertainty_benchmarking,2019-08-28 19:39:28,2021-06-07 23:29:39.000,2021-06-07 23:27:19,265.0,,6.0,6.0,1.0,,,35.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
212,GAP,,ml-iap,https://github.com/libAtoms/GAP/blob/main/LICENSE.md,https://libatoms.github.io/,Gaussian Approximation Potential (GAP).,7,True,,libAtoms/GAP,https://github.com/libAtoms/GAP,2021-03-22 14:48:56,2023-10-15 17:47:46.000,2023-10-15 17:42:33,200.0,1.0,19.0,10.0,63.0,,,34.0,,,,12.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
213,SIMPLE-NN v2,,ml-iap,GPL-3.0,https://github.com/MDIL-SNU/SIMPLE-NN_v2,,7,False,,MDIL-SNU/SIMPLE-NN_v2,https://github.com/MDIL-SNU/SIMPLE-NN_v2,2021-03-02 09:36:49,2023-12-29 02:08:47.000,2023-12-29 02:08:47,504.0,2.0,17.0,5.0,88.0,3.0,9.0,34.0,,,,13.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
214,torchchem,,general-tool,MIT,https://github.com/deepchem/torchchem,An experimental repo for experimenting with PyTorch models.,7,False,,deepchem/torchchem,https://github.com/deepchem/torchchem,2020-03-07 17:06:44,2023-03-24 23:13:19.000,2020-05-01 20:12:23,49.0,,14.0,8.0,27.0,2.0,1.0,34.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
215,pair_allegro,,md,MIT,https://github.com/mir-group/pair_allegro,LAMMPS pair style for Allegro deep learning interatomic potentials with parallelization support.,7,True,"['ml-iap', 'rep-learn']",mir-group/pair_allegro,https://github.com/mir-group/pair_allegro,2021-08-09 17:26:51,2023-10-27 17:27:05.000,2023-06-27 14:16:21,52.0,,6.0,10.0,2.0,3.0,17.0,28.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
216,AdsorbML,,rep-learn,MIT,https://github.com/Open-Catalyst-Project/AdsorbML,,7,True,"['surface-science', 'single-paper']",Open-Catalyst-Project/AdsorbML,https://github.com/Open-Catalyst-Project/AdsorbML,2022-11-30 01:38:20,2023-07-31 16:28:14.000,2023-07-31 16:28:09,56.0,,5.0,6.0,10.0,1.0,1.0,27.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
217,escnn_jax,,rep-learn,https://github.com/emilemathieu/escnn_jax/blob/master/LICENSE,https://github.com/emilemathieu/escnn_jax,Equivariant Steerable CNNs Library for Pytorch https://quva-lab.github.io/escnn/.,7,True,,emilemathieu/escnn_jax,https://github.com/emilemathieu/escnn_jax,2023-06-15 09:45:45,2023-06-28 14:40:32.000,2023-06-28 14:39:56,203.0,,2.0,,,,,23.0,,,,8.0,escnn_jax,,,,https://pypi.org/project/escnn_jax,,,,,,3.0,,,,,,,,,,,,,,,,,
218,SkipAtom,,rep-eng,MIT,https://github.com/lantunes/skipatom,"Distributed representations of atoms, inspired by the Skip-gram model.",7,False,,lantunes/skipatom,https://github.com/lantunes/skipatom,2021-06-19 13:09:13,2023-07-16 19:28:39.000,2022-05-04 13:18:30,46.0,,3.0,2.0,7.0,3.0,1.0,23.0,,,1.0,,skipatom,conda-forge/skipatom,,,https://pypi.org/project/skipatom,15.0,82.0,https://anaconda.org/conda-forge/skipatom,2023-06-18 08:42:05.505,1222.0,3.0,,,,,,,,,,,,,,,,,
219,BOSS,,materials-discovery,,https://gitlab.com/cest-group/boss,Bayesian Optimization Structure Search (BOSS).,7,False,['probabilistic'],,,2020-02-12 08:48:33,2020-02-12 08:48:33.000,,,,10.0,,,2.0,24.0,19.0,,,14.0,,aalto-boss,,,,https://pypi.org/project/aalto-boss,151.0,151.0,,,,2.0,,,,,,,,,,,,,,cest-group/boss,https://gitlab.com/cest-group/boss,,
220,ALF,,ml-iap,https://github.com/lanl/ALF/blob/main/LICENSE,https://github.com/lanl/ALF,A framework for performing active learning for training machine-learned interatomic potentials.,7,True,['active-learning'],lanl/alf,https://github.com/lanl/ALF,2023-01-04 23:13:24,2024-01-08 15:48:48.000,2024-01-08 15:47:35,144.0,5.0,9.0,7.0,25.0,,,19.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
221,CGAT,,rep-learn,MIT,https://github.com/hyllios/CGAT,Crystal graph attention neural networks for materials prediction.,7,True,,hyllios/CGAT,https://github.com/hyllios/CGAT,2021-03-28 09:51:15,2023-07-18 12:04:35.000,2023-01-10 22:31:07,153.0,,7.0,3.0,1.0,,1.0,18.0,2023-07-18 12:04:35,0.1,1.0,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
222,CBFV,,rep-eng,,https://github.com/Kaaiian/CBFV,Tool to quickly create a composition-based feature vector.,7,False,,kaaiian/CBFV,https://github.com/Kaaiian/CBFV,2019-09-05 23:07:46,2022-03-30 05:47:53.000,2021-10-24 17:10:17,49.0,,6.0,4.0,7.0,5.0,5.0,15.0,,,,3.0,CBFV,,4.0,4.0,https://pypi.org/project/CBFV,48.0,48.0,,,,3.0,,,,,,,,,,,,,,,,,
223,Libnxc,,ml-dft,MPL-2.0,https://github.com/semodi/libnxc,A library for using machine-learned exchange-correlation functionals for density-functional theory.,7,False,"['lang-cpp', 'lang-fortran']",semodi/libnxc/,https://github.com/semodi/libnxc,2020-07-01 18:21:50,2021-09-18 14:53:52.000,2021-08-14 16:26:32,100.0,,4.0,2.0,3.0,13.0,3.0,15.0,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
